Regret,LQGsigma_higher,LQGmu1_higher,LQGmu1_actor
720.0913645542731,0.14999999,-0.45454547,-0.39301974
728.6187225530405,0.14999999,-0.2929293,0.17599544
728.6646392387252,0.14999999,-0.6969697,-0.88494295
728.8092495776443,0.14999999,-0.75757575,-1.0520455
728.8804315256884,0.14999999,-0.5959596,-0.90828013
728.973747050424,0.14999999,-0.8989899,-0.9268769
729.1208210030752,0.14999999,-0.83838385,-1.0950886
729.0464341811935,0.14999999,-0.61616164,-0.5856828
729.1372498576021,0.14999999,-0.6363636,-0.44387567
729.1939952587106,0.14999999,-0.5151515,-0.36672688
729.3449400346008,0.14999999,-0.8181818,-1.0069596
729.3232717573376,0.14999999,-0.7373737,-0.7269797
729.3004320351451,0.14999999,-0.7979798,-0.6398721
729.3001523036585,0.14999999,-0.85858583,-0.8213812
729.2260730388568,0.14999999,-0.7777778,-0.5915067
729.175594695791,0.14999999,-0.7171717,-0.5856457
729.3239921063347,0.14999999,-0.93939394,-1.223637
729.26856517237,0.14999999,-0.67676765,-0.61646247
729.3488593828159,0.14999999,-0.959596,-0.9232774
729.7102336035107,0.14999999,-0.47474748,-0.24538435
729.7277686840637,0.14999999,-0.8787879,-0.8287433
729.6785888571853,0.14999999,-0.4949495,-0.5637377
729.6499106762676,0.14999999,-0.53535354,-0.6760222
729.6149034324436,0.14999999,-0.65656567,-0.74883306
729.6240253648676,0.14999999,-0.97979796,-0.7966713
729.5730708760244,0.14999999,-0.57575756,-0.6301432
729.7325554786182,0.14999999,-1.0,-1.1196064
729.8294509111074,0.14999999,-0.3939394,-0.4224857
729.8103072891264,0.14999999,-0.43434343,-0.48778877
729.7887330014593,0.14999999,-0.61616164,-0.59420687
729.793045520594,0.14999999,-0.9191919,-0.7941089
729.9725009240412,0.14999999,-0.45454547,-0.34904805
729.9610104998571,0.14999999,-0.6969697,-0.7323705
729.8935081849716,0.14999999,-0.5959596,-0.62371975
729.8509250220701,0.14999999,-0.7373737,-0.59941447
729.8917479668117,0.14999999,-0.7979798,-0.86433595
730.0813935599397,0.14999999,-0.6363636,-0.32421127
730.129640079327,0.14999999,-0.7777778,-0.8571808
730.1256405406561,0.14999999,-0.75757575,-0.7958994
730.0919834738166,0.14999999,-0.8989899,-0.6556359
730.0177687930568,0.14999999,-0.5151515,-0.5910103
730.0318414349628,0.14999999,-0.7171717,-0.45521015
729.9976334405517,0.14999999,-0.67676765,-0.56340975
731.085962004366,0.14999999,-0.41414142,-0.14062524
731.1131540405196,0.14999999,-0.85858583,-0.8348098
731.0599822380227,0.14999999,-0.83838385,-0.6987181
731.0203795415537,0.14999999,-0.4949495,-0.641951
731.1686755050812,0.14999999,-0.8181818,-1.0462595
731.125591932229,0.14999999,-0.57575756,-0.6513755
731.0634296199612,0.14999999,-0.65656567,-0.57203233
731.0303693991267,0.14999999,-0.53535354,-0.49552643
731.0130305678961,0.14999999,-0.8787879,-0.79635257
730.9743390628993,0.14999999,-0.97979796,-0.75056726
731.1268725270022,0.14999999,-0.43434343,-0.31905457
731.1257583409631,0.14999999,-0.959596,-0.78595454
731.0877480241575,0.14999999,-0.61616164,-0.6984174
734.512574677726,0.14999999,-0.13131313,-0.049715266
734.455191076955,0.14999999,-0.93939394,-0.62026733
734.4670408541521,0.14999999,-0.5959596,-0.43193114
734.4619649349361,0.14999999,-0.9191919,-0.76964116
734.6835137638182,0.14999999,-0.6969697,-0.23534441
734.6665571237204,0.14999999,-0.7373737,-0.76924795
734.7120210355886,0.14999999,-0.5151515,-0.36785176
734.6313064235804,0.14999999,-0.3939394,-0.6244114
734.651002988845,0.14999999,-0.8989899,-0.83446485
734.8753112123129,0.14999999,-0.33333334,-0.3234836
735.0304640083864,0.14999999,-1.0,-1.169547
734.9998696447733,0.14999999,-0.67676765,-0.5942541
735.0693075416131,0.14999999,-0.75757575,-0.90714484
735.0865883976475,0.14999999,-0.7979798,-0.8329898
735.0821002906068,0.14999999,-0.7171717,-0.7774995
735.2702892332928,0.14999999,-0.83838385,-0.30812633
735.2690752232513,0.14999999,-0.7777778,-0.6762491
738.6125056651118,0.14999999,-0.4949495,-0.036130816
738.5819480237466,0.14999999,-0.45454547,-0.5222455
738.5269481000117,0.14999999,-0.65656567,-0.686383
738.6228143779751,0.14999999,-0.57575756,-0.92572284
738.5671968344874,0.14999999,-0.53535354,-0.5533148
738.6130638812622,0.14999999,-0.85858583,-0.88432467
738.688649558085,0.14999999,-0.8787879,-0.88335156
738.8762428783963,0.14999999,-0.47474748,-0.36559337
738.8760300014391,0.14999999,-0.6363636,-0.7826587
738.884362282162,0.14999999,-0.97979796,-0.827102
739.677748593289,0.14999999,-0.09090909,-0.18160632
739.6872601249246,0.14999999,-0.61616164,-0.46066564
739.8411464135995,0.14999999,-0.93939394,-1.0325183
739.8466327626511,0.14999999,-0.959596,-0.80098206
739.9065794181394,0.14999999,-0.8181818,-0.88610464
739.9131790840916,0.14999999,-0.5959596,-0.7902378
739.9800384317663,0.14999999,-0.7373737,-0.9130791
739.9929174796604,0.14999999,-0.9191919,-0.8258149
739.9726507902265,0.14999999,-0.3939394,-0.4580745
739.9377231466134,0.14999999,-0.67676765,-0.63824475
740.0628278004217,0.14999999,-0.5151515,-0.33400142
740.0303705598056,0.14999999,-0.43434343,-0.49219823
739.9912011301392,0.14999999,-0.65656567,-0.53299123
739.9527910828225,0.14999999,-0.7171717,-0.6658008
740.109652110817,0.14999999,-0.8989899,-1.204277
740.1009703823427,0.14999999,-0.45454547,-0.64838785
740.8050997427282,0.14999999,-0.15151516,-0.18318686
740.8316864820308,0.14999999,-0.53535354,-0.46134922
740.893975525532,0.14999999,-0.7979798,-0.8913027
740.9223054186535,0.14999999,-0.7777778,-0.8170847
741.0742793629172,0.14999999,-0.75757575,-1.1659725
741.1014809696348,0.14999999,-0.6969697,-0.82720125
741.0971753080232,0.14999999,-0.85858583,-0.69472754
741.0684152102,0.14999999,-0.6363636,-0.7262817
741.0403223328974,0.14999999,-0.57575756,-0.6829901
741.0150692869972,0.14999999,-0.61616164,-0.52633196
741.1085571231847,0.14999999,-0.97979796,-0.9382896
741.0902690040637,0.14999999,-0.8787879,-0.7687071
741.2450553826491,0.14999999,-1.0,-1.2167863
741.1848528184254,0.14999999,-0.83838385,-0.67090625
741.1452059649318,0.14999999,-0.5959596,-0.5823213
741.3072253966353,0.14999999,-0.959596,-1.4361979
741.2660490656405,0.14999999,-0.67676765,-0.6579442
741.291234074123,0.14999999,-0.7373737,-0.8427744
741.2602776536463,0.14999999,-0.8181818,-0.72959304
742.1197029390685,0.14999999,-0.3939394,-0.17359805
742.1891654137128,0.14999999,-0.9191919,-0.90329754
742.2434279874259,0.14999999,-0.43434343,-0.3744574
742.4362339408508,0.14999999,-0.33333334,-0.30470014
742.422095846574,0.14999999,-0.65656567,-0.6222177
742.5573921377186,0.14999999,-0.7171717,-0.9875521
742.6968011114658,0.14999999,-0.93939394,-0.983357
742.6879376412603,0.14999999,-0.47474748,-0.43689957
742.7969153675348,0.14999999,-0.45454547,-0.3256443
742.7340326991533,0.14999999,-0.53535354,-0.50085086
742.6765141733961,0.14999999,-0.5151515,-0.5609284
742.6360871816232,0.14999999,-0.7777778,-0.7367226
742.6028911720385,0.14999999,-0.7979798,-0.64210516
742.5398370655732,0.14999999,-0.6363636,-0.6145172
742.4813157014505,0.14999999,-0.57575756,-0.5722749
742.457371605897,0.14999999,-0.6969697,-0.75157297
742.404921304127,0.14999999,-0.61616164,-0.5508645
742.4091422200956,0.14999999,-0.85858583,-0.7887453
742.3894884703649,0.14999999,-0.8787879,-0.762148
742.4389843046395,0.14999999,-0.8989899,-0.88766515
742.424055041557,0.14999999,-0.83838385,-0.72949606
742.4107862670064,0.14999999,-0.5959596,-0.5276256
742.4687801339979,0.14999999,-0.75757575,-0.87645465
742.4658393708124,0.14999999,-0.67676765,-0.7188565
742.6242088255289,0.14999999,-0.8181818,-1.1350893
742.7459064137328,0.14999999,-0.97979796,-0.9650595
742.7041995590478,0.14999999,-0.7373737,-0.608738
742.6485719838853,0.14999999,-0.65656567,-0.6433251
742.6282907054541,0.14999999,-0.53535354,-0.4790866
742.7642265387775,0.14999999,-0.5151515,-0.3017166
743.1603467265583,0.14999999,-0.43434343,-0.2578056
743.2776877999331,0.14999999,-0.47474748,-0.38555118
743.2752203853386,0.14999999,-0.9191919,-0.8014511
743.430940046197,0.14999999,-1.0,-1.1489822
743.4076009861733,0.14999999,-0.7777778,-0.71781266
743.423944053374,0.14999999,-0.6363636,-0.82411027
743.3803976122317,0.14999999,-0.57575756,-0.6037828
743.3887360344776,0.14999999,-0.7979798,-0.8342295
743.3462855275006,0.14999999,-0.61616164,-0.5576829
743.3356573177522,0.14999999,-0.7171717,-0.7989983
743.3641092882406,0.14999999,-0.959596,-0.85646963
743.399299625367,0.14999999,-0.6969697,-0.4747024
743.8476911818409,0.14999999,-0.45454547,-0.21857476
743.9641995322357,0.14999999,-0.85858583,-0.96162
743.9887612569744,0.14999999,-0.93939394,-0.843794
743.985124050573,0.14999999,-0.8787879,-0.77188855
743.9338228908482,0.14999999,-0.5959596,-0.6313277
743.906044052453,0.14999999,-0.83838385,-0.5007132
744.0111908029251,0.14999999,-0.67676765,-0.35872662
744.1266792972253,0.14999999,-0.8989899,-0.9655117
744.1049614145621,0.14999999,-0.65656567,-0.56672907
744.089530611086,0.14999999,-0.33333334,-0.47045344
744.0405982007254,0.14999999,-0.7373737,-0.58679515
744.1001831921158,0.14999999,-0.75757575,-0.88493264
744.0849719078099,0.14999999,-0.53535354,-0.50933564
744.1325516141341,0.14999999,-0.21212122,-0.38106528
744.1265525999221,0.14999999,-0.57575756,-0.4749304
744.1611130930461,0.14999999,-0.61616164,-0.8578329
744.1529755370008,0.14999999,-0.7777778,-0.75921243
744.3018049776458,0.14999999,-0.9191919,-1.0018032
744.2582471870963,0.14999999,-0.6363636,-0.60523164
744.3189766274069,0.14999999,-0.97979796,-0.906439
744.3231160033298,0.14999999,-0.7979798,-0.7960884
744.4216565198434,0.14999999,-0.7171717,-0.94397306
744.442424821594,0.14999999,-0.8181818,-0.8274318
744.3798604731339,0.14999999,-0.5959596,-0.68613034
744.4573345932253,0.14999999,-0.5151515,-0.41759002
744.4119864015573,0.14999999,-0.6969697,-0.69091296
744.494282158192,0.14999999,-0.959596,-0.9191826
744.6433698305617,0.14999999,-0.8787879,-1.0037544
744.6094373463151,0.14999999,-0.83838385,-0.6126821
744.6504803475113,0.14999999,-0.47474748,-0.39264536
744.6268956438063,0.14999999,-0.93939394,-0.62188935
744.6812761860346,0.14999999,-0.7373737,-0.8787253
744.6519188829045,0.14999999,-0.65656567,-0.5916165
746.5784395672672,0.14999999,-0.41414142,-0.08412209
746.6518594549258,0.14999999,-1.0,-0.91101956
746.6209956507574,0.14999999,-0.85858583,-0.7125586
746.6860434829612,0.14999999,-0.33333334,-0.41672674
748.3541409594038,0.14999999,-0.53535354,-0.12321341
748.2811156388472,0.14999999,-0.67676765,-0.556789
748.301992110823,0.14999999,-0.75757575,-0.8162112
748.3932398267433,0.14999999,-0.57575756,-0.3975762
748.3683415823062,0.14999999,-0.6363636,-0.6489969
748.4196060599787,0.14999999,-0.8989899,-0.88519245
748.4848980343419,0.14999999,-0.7777778,-0.8881711
748.4609183373509,0.14999999,-0.61616164,-0.731932
748.8282842127883,0.14999999,-0.21212122,-0.24546802
748.8000369331766,0.14999999,-0.5959596,-0.6366305
749.0507610106797,0.14999999,-0.43434343,-0.25974613
749.0113018230275,0.14999999,-0.7979798,-0.6970624
748.9970125121229,0.14999999,-0.6969697,-0.6056475
748.9655347868545,0.14999999,-0.8181818,-0.70404387
749.1148582770172,0.14999999,-0.97979796,-1.0943714
749.1393830788646,0.14999999,-0.83838385,-0.8455557
749.3615436541278,0.14999999,-0.7171717,-0.27542427
749.4486998083341,0.14999999,-0.65656567,-0.3734275
749.546417409802,0.14999999,-0.5151515,-0.34148154
749.491313441339,0.14999999,-0.93939394,-0.72114426
749.4624871578183,0.14999999,-0.45454547,-0.56633145
749.5010048312638,0.14999999,-0.9191919,-0.8605506
749.5719910305785,0.14999999,-0.85858583,-0.9098687
749.5150164034719,0.14999999,-0.67676765,-0.67777544
749.4968962912626,0.14999999,-0.7373737,-0.74868745
749.5625749950907,0.14999999,-0.959596,-0.9002201
750.0510411408654,0.14999999,-0.47474748,-0.2003741
750.0066563640833,0.14999999,-0.8787879,-0.6195351
750.0873301638474,0.14999999,-0.6363636,-0.4049921
750.0707824429559,0.14999999,-0.75757575,-0.779349
750.0965108721995,0.14999999,-0.61616164,-0.8494605
750.0349420084447,0.14999999,-0.5959596,-0.540957
750.1882049047022,0.14999999,-1.0,-1.1082737
750.241865407956,0.14999999,-0.7979798,-0.8844422
750.2733305314487,0.14999999,-0.3939394,-0.408266
750.2056087017423,0.14999999,-0.33333334,-0.5145219
750.2415752715106,0.14999999,-0.57575756,-0.45986226
750.257058266861,0.14999999,-0.7777778,-0.81770647
750.2088351544915,0.14999999,-0.8989899,-0.66697234
750.2033066580655,0.14999999,-0.8181818,-0.80116713
750.2160259439963,0.14999999,-0.6969697,-0.8201816
750.2419110913569,0.14999999,-0.93939394,-0.8468286
750.2703347332937,0.14999999,-0.45454547,-0.51698196
750.2300179260166,0.14999999,-0.67676765,-0.66000897
750.182993224965,0.14999999,-0.83838385,-0.7230214
750.1536176284769,0.14999999,-0.7373737,-0.6250291
750.1575898740879,0.14999999,-0.65656567,-0.78617525
750.1803196133154,0.14999999,-0.8787879,-0.5333617
750.3364568829661,0.14999999,-0.5151515,-0.32657346
750.3529128131347,0.14999999,-0.9191919,-0.81247616
750.300861006682,0.14999999,-0.5959596,-0.6403129
750.4595630411525,0.14999999,-0.85858583,-1.2632885
750.6121277019405,0.14999999,-0.97979796,-1.0831436
750.6009814392565,0.14999999,-0.75757575,-0.71744347
750.6855500765465,0.14999999,-0.43434343,-0.37188497
750.6442047879543,0.14999999,-0.7171717,-0.6381464
750.6266069328417,0.14999999,-0.33333334,-0.45548943
750.679977117821,0.14999999,-0.61616164,-0.46368873
750.8371679114032,0.14999999,-0.959596,-1.0635644
750.7981714258619,0.14999999,-0.8989899,-0.722038
750.7369536497243,0.14999999,-0.6363636,-0.62000996
750.8061705591921,0.14999999,-0.8181818,-0.9106135
750.8423359107425,0.14999999,-0.7777778,-0.8538211
750.781837243494,0.14999999,-0.7979798,-0.63811296
750.8056816657906,0.14999999,-0.6969697,-0.83743966
750.7781525487621,0.14999999,-0.57575756,-0.49939933
750.8091371418706,0.14999999,-0.67676765,-0.8308056
750.9304136007579,0.14999999,-0.83838385,-0.9730183
751.0248411600161,0.14999999,-0.3939394,-0.37282184
751.0156443528322,0.14999999,-0.7373737,-0.76791
751.0045480167255,0.14999999,-0.93939394,-0.78905445
750.978143161628,0.14999999,-0.45454547,-0.5798905
752.133359345689,0.14999999,-0.15151516,-0.13892184
752.0631998029717,0.14999999,-0.5959596,-0.55323523
752.210658890196,0.14999999,-1.0,-1.0174823
752.3646590147591,0.14999999,-0.65656567,-1.0742372
752.3685081946063,0.14999999,-0.8787879,-0.8148584
752.5270494064007,0.14999999,-0.9191919,-1.08711
752.5350158463207,0.14999999,-0.7171717,-0.7560778
752.5158647322571,0.14999999,-0.75757575,-0.74496865
752.4818059205361,0.14999999,-0.6363636,-0.5928961
752.6319491906431,0.14999999,-0.8989899,-1.1232533
760.8412679453431,0.14999999,-0.09090909,0.017912984
761.0807859659099,0.14999999,-0.33333334,-0.2953434
761.1084376732007,0.14999999,-0.7979798,-0.82717144
761.0899535578731,0.14999999,-0.61616164,-0.5185181
761.0960226772982,0.14999999,-0.5151515,-0.53000784
761.0421888115432,0.14999999,-0.57575756,-0.61864275
761.0372576824402,0.14999999,-0.43434343,-0.4749818
760.9955637112404,0.14999999,-0.85858583,-0.70265687
760.9741847316263,0.14999999,-0.6969697,-0.73419726
762.8432037411678,0.14999999,-0.21212122,-0.07968253
762.8259992836242,0.14999999,-0.7777778,-0.7431149
762.9217058407196,0.14999999,-0.97979796,-0.93642384
762.9328619072776,0.14999999,-0.67676765,-0.7906398
763.0954715678396,0.14999999,-0.5959596,-0.3211279
763.0733033695935,0.14999999,-0.7373737,-0.7073302
763.0344232380777,0.14999999,-0.8181818,-0.7057693
763.0310314319103,0.14999999,-0.45454547,-0.45803574
763.1275065079736,0.14999999,-0.93939394,-0.94080544
763.0987989794486,0.14999999,-0.47474748,-0.6631722
763.0838758671981,0.14999999,-0.959596,-0.77372944
763.0486824965009,0.14999999,-0.83838385,-0.67757463
763.0099220020537,0.14999999,-0.6363636,-0.66490346
763.1584214248011,0.14999999,-0.8787879,-1.006831
763.1513467359237,0.14999999,-0.75757575,-0.7825172
763.1936916060272,0.14999999,-0.7171717,-0.86453044
764.0301917626714,0.14999999,-0.3939394,-0.15483387
763.9936422985336,0.14999999,-0.57575756,-0.65710354
764.1639136674055,0.14999999,-0.61616164,-0.32734492
764.1570517332742,0.14999999,-0.65656567,-0.7433755
764.1365448222208,0.14999999,-0.7979798,-0.7827966
764.159016333531,0.14999999,-0.85858583,-0.83582175
764.1742305221853,0.14999999,-0.5151515,-0.4614961
764.3377737032694,0.14999999,-1.0,-1.2893375
764.2974957791902,0.14999999,-0.6969697,-0.62034094
764.2899970501887,0.14999999,-0.7777778,-0.7811564
764.3312493550001,0.14999999,-0.43434343,-0.4474102
764.2823781061725,0.14999999,-0.8181818,-0.70200497
764.2522002152288,0.14999999,-0.7373737,-0.6294058
764.2372095196619,0.14999999,-0.67676765,-0.75009894
764.2084353941582,0.14999999,-0.9191919,-0.6587053
764.2737318890156,0.14999999,-0.8989899,-0.9027091
764.2919463415692,0.14999999,-0.45454547,-0.48431408
764.248908545195,0.14999999,-0.47474748,-0.52356493
764.3062208264215,0.14999999,-0.959596,-0.8890238
764.3383713264438,0.14999999,-0.83838385,-0.82758284
764.3338278170656,0.14999999,-0.6363636,-0.77559495
764.3838771582657,0.14999999,-0.97979796,-0.8836583
764.3466894881027,0.14999999,-0.5959596,-0.6551423
764.4153790990532,0.14999999,-0.75757575,-0.9039236
764.5143726346704,0.14999999,-0.93939394,-0.94718117
764.7000430284698,0.14999999,-0.57575756,-0.3183483
764.7189564402157,0.14999999,-0.65656567,-0.8278701
764.6825099086309,0.14999999,-0.7171717,-0.71595347
764.7408650066739,0.14999999,-0.7979798,-0.8769995
765.5208619700956,0.14999999,-0.33333334,-0.17481695
765.5299853304315,0.14999999,-0.6969697,-0.82560855
765.4947016602094,0.14999999,-0.8181818,-0.6636545
765.4866869156735,0.14999999,-0.5151515,-0.4675487
765.5341074086174,0.14999999,-0.7373737,-0.8838437
765.5178804235319,0.14999999,-0.85858583,-0.75650996
765.5802982483751,0.14999999,-0.8787879,-0.91017514
765.556387378939,0.14999999,-0.7777778,-0.64048386
765.5838699137221,0.14999999,-0.67676765,-0.7984963
765.7310367632371,0.14999999,-0.9191919,-1.1356431
765.7701473505613,0.14999999,-0.61616164,-0.4234447
765.7713109707435,0.14999999,-0.43434343,-0.4826098
766.0855746664645,0.14999999,-0.47474748,-0.26885185
766.0091583455,0.14999999,-0.53535354,-0.6117445
765.9796989697002,0.14999999,-0.45454547,-0.600929
765.9892897484842,0.14999999,-0.5959596,-0.46672767
765.9949893433563,0.14999999,-0.6363636,-0.81506395
766.0447557717115,0.14999999,-0.8989899,-0.8858753
766.0563807569707,0.14999999,-0.83838385,-0.8104405
766.136235135559,0.14999999,-0.959596,-0.92013055
766.0953041797175,0.14999999,-0.7171717,-0.55575097
766.1440423176839,0.14999999,-1.0,-0.8635484
766.2903326300222,0.14999999,-0.97979796,-1.106039
766.2478254694676,0.14999999,-0.65656567,-0.6792633
766.2085742785885,0.14999999,-0.75757575,-0.7069011
766.3617575993957,0.14999999,-0.8181818,-1.0446249
766.3175003494283,0.14999999,-0.6969697,-0.7445326
766.414893388219,0.14999999,-0.5151515,-0.3592803
766.3838891719561,0.14999999,-0.7777778,-0.54429024
766.4170088133155,0.14999999,-0.85858583,-0.85677546
766.4900745342687,0.14999999,-0.93939394,-0.9004085
766.4867610833927,0.14999999,-0.7979798,-0.7994023
766.5383813412744,0.14999999,-0.7373737,-0.87357616
766.6353470535201,0.14999999,-0.53535354,-0.37771857
766.6644988127708,0.14999999,-0.67676765,-0.40622133
766.6434537576276,0.14999999,-0.57575756,-0.72986585
766.6220549901411,0.14999999,-0.8787879,-0.7659149
766.57441745191,0.14999999,-0.61616164,-0.5852157
766.550486733486,0.14999999,-0.43434343,-0.7109041
766.643293427647,0.14999999,-0.45454547,-0.42179564
766.6599502877992,0.14999999,-0.5959596,-0.47272876
766.6532770418006,0.14999999,-0.6363636,-0.5051739
766.6389114912647,0.14999999,-0.7171717,-0.78440005
766.6132293612361,0.14999999,-0.83838385,-0.7076285
766.600019584543,0.14999999,-0.65656567,-0.47335947
766.591883296995,0.14999999,-0.9191919,-0.75452125
766.7442340517849,0.14999999,-0.8989899,-1.0264584
766.7164123476656,0.14999999,-0.75757575,-0.71332014
766.705317989582,0.14999999,-0.6969697,-0.4611265
766.7939764040066,0.14999999,-0.7777778,-0.9377009
766.9453306981093,0.14999999,-0.959596,-1.0410635
767.100093491788,0.14999999,-0.7979798,-1.0213697
767.2502945952118,0.14999999,-1.0,-1.235925
767.2372847895969,0.14999999,-0.57575756,-0.77780104
767.256838327232,0.14999999,-0.61616164,-0.83010703
767.4199278344827,0.14999999,-0.85858583,-1.2242476
767.3934212976986,0.14999999,-0.67676765,-0.52233887
767.3763842699248,0.14999999,-0.8787879,-0.7001039
767.4115096851392,0.14999999,-0.7373737,-0.8333839
767.4924097766781,0.14999999,-0.5151515,-0.3794235
769.5917332168674,0.14999999,-0.43434343,-0.0753881
769.7464261271645,0.14999999,-0.93939394,-1.1696197
769.8968289607855,0.14999999,-0.97979796,-1.01912
769.9282494814057,0.14999999,-0.6363636,-0.8422227
769.9313878151377,0.14999999,-0.8181818,-0.7512229
769.9454613951782,0.14999999,-0.5959596,-0.8297334
769.9229395439413,0.14999999,-0.4949495,-0.74909353
769.8758153073951,0.14999999,-0.7171717,-0.5287838
769.9018508122413,0.14999999,-0.53535354,-0.846823
769.857961050836,0.14999999,-0.83838385,-0.6023196
769.8362226947788,0.14999999,-0.47474748,-0.4765419
769.7927353620737,0.14999999,-0.65656567,-0.667467
769.7974810779826,0.14999999,-0.45454547,-0.45552313
769.869593253631,0.14999999,-0.75757575,-0.90727425
769.9698305047222,0.14999999,-0.9191919,-0.9470417
769.9532832958419,0.14999999,-0.6969697,-0.7567214
769.8983910227207,0.14999999,-0.57575756,-0.6548629
769.8409472371685,0.14999999,-0.67676765,-0.64669716
769.7971215324212,0.14999999,-0.61616164,-0.54391396
769.7726602753976,0.14999999,-0.7777778,-0.7806499
769.8711551116488,0.14999999,-0.8787879,-0.94775164
769.8347359229083,0.14999999,-0.7373737,-0.58137214
769.8113201985011,0.14999999,-0.8989899,-0.6358191
769.8353167469062,0.14999999,-0.35353535,-0.4217474
769.8811098530005,0.14999999,-0.35353535,-0.35042918
769.9491770905926,0.14999999,-0.35353535,-0.35129532
770.0435640189498,0.14999999,-0.35353535,-0.38450333
771.8023389693329,0.14999999,-0.35353535,-0.102463365
771.750512000644,0.14999999,-0.7171717,-0.6241007
771.7474431709261,0.14999999,-0.5959596,-0.43897533
771.9049533532025,0.14999999,-0.8181818,-1.074787
771.8769988377633,0.14999999,-0.4949495,-0.5233227
771.8524312830762,0.14999999,-0.6363636,-0.5339666
771.9077512478135,0.14999999,-0.83838385,-0.8774157
771.9514973562083,0.14999999,-0.65656567,-0.8239026
772.1031088130211,0.14999999,-0.7979798,-1.0281377
772.0706532780102,0.14999999,-0.5151515,-0.5445685
772.5724315604082,0.14999999,-0.47474748,-0.25802702
772.527850608361,0.14999999,-0.53535354,-0.6375401
772.5469792662262,0.14999999,-0.959596,-0.8123135
772.5500806637423,0.14999999,-0.85858583,-0.46512026
772.5295354105286,0.14999999,-0.45454547,-0.56119704
772.7148675541218,0.14999999,-0.35353535,-0.3082852
772.7219057429128,0.14999999,-0.6969697,-0.8213913
772.7098796485164,0.14999999,-1.0,-0.7592634
772.8078157402397,0.14999999,-0.3939394,-0.39784047
772.8557344816738,0.14999999,-0.57575756,-0.4031941
772.913363222799,0.14999999,-0.93939394,-0.901139
772.9284081183998,0.14999999,-0.67676765,-0.84059274
772.894384464544,0.14999999,-0.75757575,-0.65512943
773.0437149682991,0.14999999,-0.97979796,-1.0123405
772.9998256326435,0.14999999,-0.61616164,-0.65650535
772.9821729738763,0.14999999,-0.7777778,-0.7665151
773.1310853148093,0.14999999,-0.9191919,-1.0215266
773.104771245103,0.14999999,-0.7373737,-0.6870537
773.063227114836,0.14999999,-0.7171717,-0.6978726
773.2092126246673,0.14999999,-0.8989899,-1.0492433
773.192593933923,0.14999999,-0.6363636,-0.5875152
773.1832806283567,0.14999999,-0.5959596,-0.68367153
773.1511169619416,0.14999999,-0.4949495,-0.7016334
773.1224561805566,0.14999999,-0.5151515,-0.65577376
773.2524662441515,0.14999999,-0.33333334,-0.3405233
773.2324814807581,0.14999999,-0.8787879,-0.75431734
773.1820247923034,0.14999999,-0.53535354,-0.6695273
773.164437019472,0.14999999,-0.65656567,-0.579743
773.1693803383404,0.14999999,-0.45454547,-0.79746246
773.2375773528446,0.14999999,-0.83838385,-0.89885825
773.2345073573479,0.14999999,-0.85858583,-0.7553904
773.1968034901016,0.14999999,-0.6969697,-0.57394123
773.2738541630669,0.14999999,-1.0,-0.8920094
773.4225848532172,0.14999999,-0.959596,-1.1248211
773.4037153899233,0.14999999,-0.75757575,-0.50500554
773.4444695282104,0.14999999,-0.61616164,-0.45848784
773.4815696527687,0.14999999,-0.67676765,-0.83208066
773.6348167050908,0.14999999,-0.8181818,-1.1263382
773.5960295765275,0.14999999,-0.57575756,-0.648796
773.753665985437,0.14999999,-0.7979798,-1.2032853
773.7248005665132,0.14999999,-0.7777778,-0.68493134
773.7122296369068,0.14999999,-0.7171717,-0.6273248
773.7602442960692,0.14999999,-0.7373737,-0.86727095
773.9164622604866,0.14999999,-0.93939394,-1.0782232
773.9015501911432,0.14999999,-0.35353535,-0.46595252
774.2180419704616,0.14999999,-0.35353535,-0.29859382
774.3588149084705,0.14999999,-0.6363636,-0.9935888
774.2954650615474,0.14999999,-0.5959596,-0.6504331
774.3163539231687,0.14999999,-0.5151515,-0.43534797
774.3787083759653,0.14999999,-0.4949495,-0.36101973
774.4048046649089,0.14999999,-0.3939394,-0.40966848
774.3763121147823,0.14999999,-0.53535354,-0.5115985
774.3264116947001,0.14999999,-0.8787879,-0.6676506
774.3020718126659,0.14999999,-0.65656567,-0.7301709
774.4504168422615,0.14999999,-0.97979796,-1.0236375
774.407835843725,0.14999999,-0.6969697,-0.5616591
774.5471531869304,0.14999999,-0.45454547,-0.33063638
774.6982667964597,0.14999999,-0.9191919,-1.0373981
774.6627771706919,0.14999999,-0.85858583,-0.6418224
774.6577670040107,0.14999999,-0.75757575,-0.75853294
774.658449208321,0.14999999,-0.8989899,-0.8090391
774.6191126366674,0.14999999,-0.57575756,-0.5324276
774.6992156009381,0.14999999,-0.83838385,-0.9159479
774.7429618073991,0.14999999,-0.61616164,-0.38519502
774.7114160341298,0.14999999,-0.7777778,-0.7265162
